"","Country","World.region","Nutrition","Child.mortality","Years.of.schooling","School.attendance","survey","year","item","response","id","item_n","item_t","response.01"
"26.3","Belize","Latin America and the Caribbean",9.47499945759773,3.40842381119728,1.98252405971289,5.33238537609577,"MICS","2015-2016",3,0.0427082031965256,26,"Drinking water","x3",0.0427082031965256
"26.4","Belize","Latin America and the Caribbean",9.47499945759773,3.40842381119728,1.98252405971289,5.33238537609577,"MICS","2015-2016",4,0.0862930789589882,26,"Electricity","x4",0.0904301481693983
"26.5","Belize","Latin America and the Caribbean",9.47499945759773,3.40842381119728,1.98252405971289,5.33238537609577,"MICS","2015-2016",5,0.174322083592415,26,"Housing","x5",0.174322083592415
"26.6","Belize","Latin America and the Caribbean",9.47499945759773,3.40842381119728,1.98252405971289,5.33238537609577,"MICS","2015-2016",6,0.033574640750885,26,"Assets","x6",0.033574640750885
"27.1","Ecuador","Latin America and the Caribbean",13.6268809437752,5.19303716719151,4.68589924275875,1.79222021251917,"ECV","2013-2014",1,0.0445656888186932,27,"Cooking fuel","x1",0.0491200319305063
"27.2","Ecuador","Latin America and the Caribbean",13.6268809437752,5.19303716719151,4.68589924275875,1.79222021251917,"ECV","2013-2014",2,0.142241150140762,27,"Sanitation","x2",0.142241150140762
"27.3","Ecuador","Latin America and the Caribbean",13.6268809437752,5.19303716719151,4.68589924275875,1.79222021251917,"ECV","2013-2014",3,0.143153503537178,27,"Drinking water","x3",0.143153503537178
"27.4","Ecuador","Latin America and the Caribbean",13.6268809437752,5.19303716719151,4.68589924275875,1.79222021251917,"ECV","2013-2014",4,0.0125082423910499,27,"Electricity","x4",0.0173831599671394
"27.5","Ecuador","Latin America and the Caribbean",13.6268809437752,5.19303716719151,4.68589924275875,1.79222021251917,"ECV","2013-2014",5,0.110896162688732,27,"Housing","x5",0.110896162688732
"27.6","Ecuador","Latin America and the Caribbean",13.6268809437752,5.19303716719151,4.68589924275875,1.79222021251917,"ECV","2013-2014",6,0.0411256328225136,27,"Assets","x6",0.0411256328225136
"28.1","Jamaica","Latin America and the Caribbean",2.29222532361746,NA,1.98307912796736,3.93011532723904,"JSLC","2014",1,0.201827481389046,28,"Cooking fuel","x1",0.204809206575156
"28.2","Jamaica","Latin America and the Caribbean",2.29222532361746,NA,1.98307912796736,3.93011532723904,"JSLC","2014",2,0.323217779397964,28,"Sanitation","x2",0.323217779397964
"28.3","Jamaica","Latin America and the Caribbean",2.29222532361746,NA,1.98307912796736,3.93011532723904,"JSLC","2014",3,0.211942449212074,28,"Drinking water","x3",0.211942449212074
"28.4","Jamaica","Latin America and the Caribbean",2.29222532361746,NA,1.98307912796736,3.93011532723904,"JSLC","2014",4,0.0560810640454292,28,"Electricity","x4",0.0605202534049749
"28.5","Jamaica","Latin America and the Caribbean",2.29222532361746,NA,1.98307912796736,3.93011532723904,"JSLC","2014",5,0.326861500740051,28,"Housing","x5",0.326861500740051
"28.6","Jamaica","Latin America and the Caribbean",2.29222532361746,NA,1.98307912796736,3.93011532723904,"JSLC","2014",6,0.0291418544948101,28,"Assets","x6",0.0291418544948101
"29.1","Paraguay","Latin America and the Caribbean",3.08998748660088,0.947232451289892,7.03869760036469,2.89374869316816,"MICS","2016",1,0.366916060447693,29,"Cooking fuel","x1",0.368246899843216
"29.2","Paraguay","Latin America and the Caribbean",3.08998748660088,0.947232451289892,7.03869760036469,2.89374869316816,"MICS","2016",2,0.195024237036705,29,"Sanitation","x2",0.195024237036705
"29.3","Paraguay","Latin America and the Caribbean",3.08998748660088,0.947232451289892,7.03869760036469,2.89374869316816,"MICS","2016",3,0.0498685017228127,29,"Drinking water","x3",0.0498685017228127
"29.4","Paraguay","Latin America and the Caribbean",3.08998748660088,0.947232451289892,7.03869760036469,2.89374869316816,"MICS","2016",4,0.0165761988610029,29,"Electricity","x4",0.0214104368723929
"29.5","Paraguay","Latin America and the Caribbean",3.08998748660088,0.947232451289892,7.03869760036469,2.89374869316816,"MICS","2016",5,0.177693903446198,29,"Housing","x5",0.177693903446198
"29.6","Paraguay","Latin America and the Caribbean",3.08998748660088,0.947232451289892,7.03869760036469,2.89374869316816,"MICS","2016",6,0.0215243883430958,29,"Assets","x6",0.0215243883430958
"30.1","Vietnam","East Asia and the Pacific",NA,0.882819946855307,8.55502635240555,2.37894188612699,"MICS","2013-2014",1,0.413091272115707,30,"Cooking fuel","x1",0.41396035939455
"30.2","Vietnam","East Asia and the Pacific",NA,0.882819946855307,8.55502635240555,2.37894188612699,"MICS","2013-2014",2,0.207206472754478,30,"Sanitation","x2",0.207206472754478
"30.3","Vietnam","East Asia and the Pacific",NA,0.882819946855307,8.55502635240555,2.37894188612699,"MICS","2013-2014",3,0.0809317454695702,30,"Drinking water","x3",0.0809317454695702
"30.4","Vietnam","East Asia and the Pacific",NA,0.882819946855307,8.55502635240555,2.37894188612699,"MICS","2013-2014",4,0.00786469969898462,30,"Electricity","x4",0.0127860527019948
"30.5","Vietnam","East Asia and the Pacific",NA,0.882819946855307,8.55502635240555,2.37894188612699,"MICS","2013-2014",5,0.125353902578354,30,"Housing","x5",0.125353902578354
"30.6","Vietnam","East Asia and the Pacific",NA,0.882819946855307,8.55502635240555,2.37894188612699,"MICS","2013-2014",6,0.0237794164568186,30,"Assets","x6",0.0237794164568186
"31.2","Egypt","Arab States",16.5792927145958,1.66514329612255,9.69539508223534,8.71796831488609,"DHS","2014",2,0.098682276904583,31,"Sanitation","x2",0.098682276904583
"31.3","Egypt","Arab States",16.5792927145958,1.66514329612255,9.69539508223534,8.71796831488609,"DHS","2014",3,0.0404860898852348,31,"Drinking water","x3",0.0404860898852348
"31.4","Egypt","Arab States",16.5792927145958,1.66514329612255,9.69539508223534,8.71796831488609,"DHS","2014",4,0.00172513269353658,31,"Electricity","x4",0.00670788136660121
"31.5","Egypt","Arab States",16.5792927145958,1.66514329612255,9.69539508223534,8.71796831488609,"DHS","2014",5,0.0573722571134567,31,"Housing","x5",0.0573722571134567
"31.6","Egypt","Arab States",16.5792927145958,1.66514329612255,9.69539508223534,8.71796831488609,"DHS","2014",6,0.0107092307880521,31,"Assets","x6",0.0107092307880521
"32.1","Colombia","Latin America and the Caribbean",NA,0.707360310479999,11.4139840006828,2.00899057090282,"DHS","2015-2016",1,0.130130738019943,32,"Cooking fuel","x1",0.133829430639744
"32.2","Colombia","Latin America and the Caribbean",NA,0.707360310479999,11.4139840006828,2.00899057090282,"DHS","2015-2016",2,0.153234004974365,32,"Sanitation","x2",0.153234004974365
"32.3","Colombia","Latin America and the Caribbean",NA,0.707360310479999,11.4139840006828,2.00899057090282,"DHS","2015-2016",3,0.120975874364376,32,"Drinking water","x3",0.120975874364376
"32.4","Colombia","Latin America and the Caribbean",NA,0.707360310479999,11.4139840006828,2.00899057090282,"DHS","2015-2016",4,0.0253335349261761,32,"Electricity","x4",0.0300801995769143
"32.5","Colombia","Latin America and the Caribbean",NA,0.707360310479999,11.4139840006828,2.00899057090282,"DHS","2015-2016",5,0.159910812973976,32,"Housing","x5",0.159910812973976
"32.6","Colombia","Latin America and the Caribbean",NA,0.707360310479999,11.4139840006828,2.00899057090282,"DHS","2015-2016",6,0.0240399781614542,32,"Assets","x6",0.0240399781614542
"33.1","Philippines","East Asia and the Pacific",NA,1.47730130702257,3.73240485787392,3.05973738431931,"DHS","2017",1,0.502176821231842,33,"Cooking fuel","x1",0.502155053019523
"33.2","Philippines","East Asia and the Pacific",NA,1.47730130702257,3.73240485787392,3.05973738431931,"DHS","2017",2,0.226138442754745,33,"Sanitation","x2",0.226138442754745
"33.3","Philippines","East Asia and the Pacific",NA,1.47730130702257,3.73240485787392,3.05973738431931,"DHS","2017",3,0.0785695686936379,33,"Drinking water","x3",0.0785695686936379
"33.4","Philippines","East Asia and the Pacific",NA,1.47730130702257,3.73240485787392,3.05973738431931,"DHS","2017",4,0.0701146647334099,33,"Electricity","x4",0.0744135180860758
"33.5","Philippines","East Asia and the Pacific",NA,1.47730130702257,3.73240485787392,3.05973738431931,"DHS","2017",5,0.325690925121307,33,"Housing","x5",0.325690925121307
"33.6","Philippines","East Asia and the Pacific",NA,1.47730130702257,3.73240485787392,3.05973738431931,"DHS","2017",6,0.129820436239243,33,"Assets","x6",0.129820436239243
"34.1","Mexico","Latin America and the Caribbean",4.97120693325996,NA,6.6055029630661,3.15411351621151,"ENSANUT","2016",1,0.157571971416473,34,"Cooking fuel","x1",0.160996251702308
"34.2","Mexico","Latin America and the Caribbean",4.97120693325996,NA,6.6055029630661,3.15411351621151,"ENSANUT","2016",2,0.16059884428978,34,"Sanitation","x2",0.16059884428978
"34.3","Mexico","Latin America and the Caribbean",4.97120693325996,NA,6.6055029630661,3.15411351621151,"ENSANUT","2016",3,0.0827979668974876,34,"Drinking water","x3",0.0827979668974876
"34.4","Mexico","Latin America and the Caribbean",4.97120693325996,NA,6.6055029630661,3.15411351621151,"ENSANUT","2016",4,0.00645771203562617,34,"Electricity","x4",0.0113931349152699
"34.5","Mexico","Latin America and the Caribbean",4.97120693325996,NA,6.6055029630661,3.15411351621151,"ENSANUT","2016",5,0.100520968437195,34,"Housing","x5",0.100520968437195
"34.6","Mexico","Latin America and the Caribbean",4.97120693325996,NA,6.6055029630661,3.15411351621151,"ENSANUT","2016",6,0.0357924364507198,34,"Assets","x6",0.0357924364507198
"35.1","South Africa","Sub-Saharan Africa",21.4991465210915,2.22206264734268,3.6073237657547,0.930020026862621,"DHS","2016",1,0.201255276799202,35,"Cooking fuel","x1",0.20424272403121
"35.2","South Africa","Sub-Saharan Africa",21.4991465210915,2.22206264734268,3.6073237657547,0.930020026862621,"DHS","2016",2,0.192753240466118,35,"Sanitation","x2",0.192753240466118
"35.3","South Africa","Sub-Saharan Africa",21.4991465210915,2.22206264734268,3.6073237657547,0.930020026862621,"DHS","2016",3,0.154835939407349,35,"Drinking water","x3",0.154835939407349
"35.4","South Africa","Sub-Saharan Africa",21.4991465210915,2.22206264734268,3.6073237657547,0.930020026862621,"DHS","2016",4,0.104181744158268,35,"Electricity","x4",0.108139926716685
"35.5","South Africa","Sub-Saharan Africa",21.4991465210915,2.22206264734268,3.6073237657547,0.930020026862621,"DHS","2016",5,0.163648754358292,35,"Housing","x5",0.163648754358292
"35.6","South Africa","Sub-Saharan Africa",21.4991465210915,2.22206264734268,3.6073237657547,0.930020026862621,"DHS","2016",6,0.0899175405502319,35,"Assets","x6",0.0899175405502319
"36.1","Indonesia","East Asia and the Pacific",NA,1.96634698659182,5.32987490296364,5.87104856967926,"DHS","2012",1,0.379241079092026,36,"Cooking fuel","x1",0.380448668301106
"36.2","Indonesia","East Asia and the Pacific",NA,1.96634698659182,5.32987490296364,5.87104856967926,"DHS","2012",2,0.307590812444687,36,"Sanitation","x2",0.307590812444687
"36.3","Indonesia","East Asia and the Pacific",NA,1.96634698659182,5.32987490296364,5.87104856967926,"DHS","2012",3,0.262544125318527,36,"Drinking water","x3",0.262544125318527
"36.4","Indonesia","East Asia and the Pacific",NA,1.96634698659182,5.32987490296364,5.87104856967926,"DHS","2012",4,0.0366471633315086,36,"Electricity","x4",0.0412806916981935
"36.5","Indonesia","East Asia and the Pacific",NA,1.96634698659182,5.32987490296364,5.87104856967926,"DHS","2012",5,0.121077299118042,36,"Housing","x5",0.121077299118042
"36.6","Indonesia","East Asia and the Pacific",NA,1.96634698659182,5.32987490296364,5.87104856967926,"DHS","2012",6,0.102329485118389,36,"Assets","x6",0.102329485118389
"37.1","Syria","Arab States",17.4840345978737,6.15100748836994,8.01691934466362,11.2173542380333,"PAPFAM","2009",1,0.00202426151372492,37,"Cooking fuel","x1",0.00700401889858767
"37.2","Syria","Arab States",17.4840345978737,6.15100748836994,8.01691934466362,11.2173542380333,"PAPFAM","2009",2,0.103272572159767,37,"Sanitation","x2",0.103272572159767
"37.3","Syria","Arab States",17.4840345978737,6.15100748836994,8.01691934466362,11.2173542380333,"PAPFAM","2009",3,0.103255242109299,37,"Drinking water","x3",0.103255242109299
"37.4","Syria","Arab States",17.4840345978737,6.15100748836994,8.01691934466362,11.2173542380333,"PAPFAM","2009",4,0.00315334089100361,37,"Electricity","x4",0.00812180748209357
"37.5","Syria","Arab States",17.4840345978737,6.15100748836994,8.01691934466362,11.2173542380333,"PAPFAM","2009",5,0.0689951628446579,37,"Housing","x5",0.0689951628446579
"37.6","Syria","Arab States",17.4840345978737,6.15100748836994,8.01691934466362,11.2173542380333,"PAPFAM","2009",6,0.015789058059454,37,"Assets","x6",0.015789058059454
"38.1","Tajikistan","Europe and Central Asia",25.5441576242447,3.75208966434002,0.284383702091873,11.3508105278015,"DHS","2017",1,0.194789737462997,38,"Cooking fuel","x1",0.197841840088367
"38.2","Tajikistan","Europe and Central Asia",25.5441576242447,3.75208966434002,0.284383702091873,11.3508105278015,"DHS","2017",2,0.0302922409027815,38,"Sanitation","x2",0.0302922409027815
"38.3","Tajikistan","Europe and Central Asia",25.5441576242447,3.75208966434002,0.284383702091873,11.3508105278015,"DHS","2017",3,0.259270757436752,38,"Drinking water","x3",0.259270757436752
"38.4","Tajikistan","Europe and Central Asia",25.5441576242447,3.75208966434002,0.284383702091873,11.3508105278015,"DHS","2017",4,0.00713457446545363,38,"Electricity","x4",0.0120632287207991
"38.5","Tajikistan","Europe and Central Asia",25.5441576242447,3.75208966434002,0.284383702091873,11.3508105278015,"DHS","2017",5,0.567573130130768,38,"Housing","x5",0.567573130130768
"38.6","Tajikistan","Europe and Central Asia",25.5441576242447,3.75208966434002,0.284383702091873,11.3508105278015,"DHS","2017",6,0.0129932574927807,38,"Assets","x6",0.0129932574927807
"39.1","El Salvador","Latin America and the Caribbean",6.72715976834297,1.02174365893006,12.0481133460999,6.33711665868759,"MICS","2014",1,0.237077131867409,39,"Cooking fuel","x1",0.239706360548735
"39.2","El Salvador","Latin America and the Caribbean",6.72715976834297,1.02174365893006,12.0481133460999,6.33711665868759,"MICS","2014",2,0.234910160303116,39,"Sanitation","x2",0.234910160303116
"39.3","El Salvador","Latin America and the Caribbean",6.72715976834297,1.02174365893006,12.0481133460999,6.33711665868759,"MICS","2014",3,0.0656472146511078,39,"Drinking water","x3",0.0656472146511078
"39.4","El Salvador","Latin America and the Caribbean",6.72715976834297,1.02174365893006,12.0481133460999,6.33711665868759,"MICS","2014",4,0.0468853190541267,39,"Electricity","x4",0.0514164658635854
"39.5","El Salvador","Latin America and the Caribbean",6.72715976834297,1.02174365893006,12.0481133460999,6.33711665868759,"MICS","2014",5,0.237873122096062,39,"Housing","x5",0.237873122096062
"39.6","El Salvador","Latin America and the Caribbean",6.72715976834297,1.02174365893006,12.0481133460999,6.33711665868759,"MICS","2014",6,0.0458035245537758,39,"Assets","x6",0.0458035245537758
"40.1","Iraq","Arab States",12.7425730228424,3.12517918646336,11.3243490457535,17.2476410865784,"MICS","2018",1,0.00353356450796127,40,"Cooking fuel","x1",0.00849822886288166
"40.2","Iraq","Arab States",12.7425730228424,3.12517918646336,11.3243490457535,17.2476410865784,"MICS","2018",2,0.0823437869548798,40,"Sanitation","x2",0.0823437869548798
"40.3","Iraq","Arab States",12.7425730228424,3.12517918646336,11.3243490457535,17.2476410865784,"MICS","2018",3,0.0189761240035296,40,"Drinking water","x3",0.0189761240035296
"40.4","Iraq","Arab States",12.7425730228424,3.12517918646336,11.3243490457535,17.2476410865784,"MICS","2018",4,0.00114720175042748,40,"Electricity","x4",0.00613572973292321
"40.5","Iraq","Arab States",12.7425730228424,3.12517918646336,11.3243490457535,17.2476410865784,"MICS","2018",5,0.0792828351259232,40,"Housing","x5",0.0792828351259232
"40.6","Iraq","Arab States",12.7425730228424,3.12517918646336,11.3243490457535,17.2476410865784,"MICS","2018",6,0.00356453959830105,40,"Assets","x6",0.00356453959830105
"41.1","Suriname","Latin America and the Caribbean",5.58507405221462,NA,12.7264961600304,2.25662849843502,"MICS","2010",1,0.114722475409508,41,"Cooking fuel","x1",0.118575250655413
"41.2","Suriname","Latin America and the Caribbean",5.58507405221462,NA,12.7264961600304,2.25662849843502,"MICS","2010",2,0.18689538538456,41,"Sanitation","x2",0.18689538538456
"41.3","Suriname","Latin America and the Caribbean",5.58507405221462,NA,12.7264961600304,2.25662849843502,"MICS","2010",3,0.0504189655184746,41,"Drinking water","x3",0.0504189655184746
"41.4","Suriname","Latin America and the Caribbean",5.58507405221462,NA,12.7264961600304,2.25662849843502,"MICS","2010",4,0.053921066224575,41,"Electricity","x4",0.0583818555623292
"41.5","Suriname","Latin America and the Caribbean",5.58507405221462,NA,12.7264961600304,2.25662849843502,"MICS","2010",5,0.062742754817009,41,"Housing","x5",0.062742754817009
"41.6","Suriname","Latin America and the Caribbean",5.58507405221462,NA,12.7264961600304,2.25662849843502,"MICS","2010",6,0.0528493896126747,41,"Assets","x6",0.0528493896126747
"42.1","Mongolia","East Asia and the Pacific",5.79408966004849,3.95878776907921,4.98989373445511,1.22192399576306,"MICS","2013",1,0.556285738945007,42,"Cooking fuel","x1",0.555722881555557
"42.2","Mongolia","East Asia and the Pacific",5.79408966004849,3.95878776907921,4.98989373445511,1.22192399576306,"MICS","2013",2,0.748441874980927,42,"Sanitation","x2",0.748441874980927
"42.3","Mongolia","East Asia and the Pacific",5.79408966004849,3.95878776907921,4.98989373445511,1.22192399576306,"MICS","2013",3,0.268560379743576,42,"Drinking water","x3",0.268560379743576
"42.4","Mongolia","East Asia and the Pacific",5.79408966004849,3.95878776907921,4.98989373445511,1.22192399576306,"MICS","2013",4,0.189488768577576,42,"Electricity","x4",0.1925938808918
"42.5","Mongolia","East Asia and the Pacific",5.79408966004849,3.95878776907921,4.98989373445511,1.22192399576306,"MICS","2013",5,0.441598415374756,42,"Housing","x5",0.441598415374756
"42.6","Mongolia","East Asia and the Pacific",5.79408966004849,3.95878776907921,4.98989373445511,1.22192399576306,"MICS","2013",6,0.0159652084112167,42,"Assets","x6",0.0159652084112167
"43.1","Peru","Latin America and the Caribbean",9.64234843850136,1.04217110201716,7.82305225729942,3.09715364128351,"DHS","2012",1,0.336799025535583,43,"Cooking fuel","x1",0.338431035280227
"43.2","Peru","Latin America and the Caribbean",9.64234843850136,1.04217110201716,7.82305225729942,3.09715364128351,"DHS","2012",2,0.395501285791397,43,"Sanitation","x2",0.395501285791397
"43.3","Peru","Latin America and the Caribbean",9.64234843850136,1.04217110201716,7.82305225729942,3.09715364128351,"DHS","2012",3,0.16637521982193,43,"Drinking water","x3",0.16637521982193
"43.4","Peru","Latin America and the Caribbean",9.64234843850136,1.04217110201716,7.82305225729942,3.09715364128351,"DHS","2012",4,0.104967512190342,43,"Electricity","x4",0.108917837068439
"43.5","Peru","Latin America and the Caribbean",9.64234843850136,1.04217110201716,7.82305225729942,3.09715364128351,"DHS","2012",5,0.543833374977112,43,"Housing","x5",0.543833374977112
"43.6","Peru","Latin America and the Caribbean",9.64234843850136,1.04217110201716,7.82305225729942,3.09715364128351,"DHS","2012",6,0.0949972942471504,43,"Assets","x6",0.0949972942471504
"44.1","Gabon","Sub-Saharan Africa",19.3854734301567,6.80851563811302,10.5769269168377,4.89997379481792,"DHS","2012",1,0.153374418616295,44,"Cooking fuel","x1",0.156840674430132
"44.2","Gabon","Sub-Saharan Africa",19.3854734301567,6.80851563811302,10.5769269168377,4.89997379481792,"DHS","2012",2,0.635018289089203,44,"Sanitation","x2",0.635018289089203
"44.3","Gabon","Sub-Saharan Africa",19.3854734301567,6.80851563811302,10.5769269168377,4.89997379481792,"DHS","2012",3,0.220113053917885,44,"Drinking water","x3",0.220113053917885
"44.4","Gabon","Sub-Saharan Africa",19.3854734301567,6.80851563811302,10.5769269168377,4.89997379481792,"DHS","2012",4,0.101051956415176,44,"Electricity","x4",0.105041436851024
"44.5","Gabon","Sub-Saharan Africa",19.3854734301567,6.80851563811302,10.5769269168377,4.89997379481792,"DHS","2012",5,0.153578385710716,44,"Housing","x5",0.153578385710716
"44.6","Gabon","Sub-Saharan Africa",19.3854734301567,6.80851563811302,10.5769269168377,4.89997379481792,"DHS","2012",6,0.10562589019537,44,"Assets","x6",0.10562589019537
"45.1","Nicaragua","Latin America and the Caribbean",7.53480568528175,1.00055560469627,16.2969321012497,4.30719330906868,"DHS","2011-2012",1,0.568221151828766,45,"Cooking fuel","x1",0.567538940310478
"45.2","Nicaragua","Latin America and the Caribbean",7.53480568528175,1.00055560469627,16.2969321012497,4.30719330906868,"DHS","2011-2012",2,0.0991146862506866,45,"Sanitation","x2",0.0991146862506866
"45.3","Nicaragua","Latin America and the Caribbean",7.53480568528175,1.00055560469627,16.2969321012497,4.30719330906868,"DHS","2011-2012",3,0.326741695404053,45,"Drinking water","x3",0.326741695404053
"45.4","Nicaragua","Latin America and the Caribbean",7.53480568528175,1.00055560469627,16.2969321012497,4.30719330906868,"DHS","2011-2012",4,0.201558709144592,45,"Electricity","x4",0.204543122053146
"45.5","Nicaragua","Latin America and the Caribbean",7.53480568528175,1.00055560469627,16.2969321012497,4.30719330906868,"DHS","2011-2012",5,0.402920365333557,45,"Housing","x5",0.402920365333557
"45.6","Nicaragua","Latin America and the Caribbean",7.53480568528175,1.00055560469627,16.2969321012497,4.30719330906868,"DHS","2011-2012",6,0.150474712252617,45,"Assets","x6",0.150474712252617
"46.1","eSwatini","Sub-Saharan Africa",18.7414780259132,4.30142879486084,7.57835656404495,3.23949865996838,"MICS","2014",1,0.626810133457184,46,"Cooking fuel","x1",0.625542032122612
"46.2","eSwatini","Sub-Saharan Africa",18.7414780259132,4.30142879486084,7.57835656404495,3.23949865996838,"MICS","2014",2,0.467981219291687,46,"Sanitation","x2",0.467981219291687
"46.3","eSwatini","Sub-Saharan Africa",18.7414780259132,4.30142879486084,7.57835656404495,3.23949865996838,"MICS","2014",3,0.364206790924072,46,"Drinking water","x3",0.364206790924072
"46.4","eSwatini","Sub-Saharan Africa",18.7414780259132,4.30142879486084,7.57835656404495,3.23949865996838,"MICS","2014",4,0.389885097742081,46,"Electricity","x4",0.39098624676466
"46.5","eSwatini","Sub-Saharan Africa",18.7414780259132,4.30142879486084,7.57835656404495,3.23949865996838,"MICS","2014",5,0.160810217261314,46,"Housing","x5",0.160810217261314
"46.6","eSwatini","Sub-Saharan Africa",18.7414780259132,4.30142879486084,7.57835656404495,3.23949865996838,"MICS","2014",6,0.171785056591034,46,"Assets","x6",0.171785056591034
"47.1","Morocco","Arab States",9.00252237915993,12.2433222830296,28.3627212047577,9.45959240198135,"PAPFAM","2011",1,0.0855750665068626,47,"Cooking fuel","x1",0.089719315841794
"47.2","Morocco","Arab States",9.00252237915993,12.2433222830296,28.3627212047577,9.45959240198135,"PAPFAM","2011",2,0.180559292435646,47,"Sanitation","x2",0.180559292435646
"47.3","Morocco","Arab States",9.00252237915993,12.2433222830296,28.3627212047577,9.45959240198135,"PAPFAM","2011",3,0.280646443367004,47,"Drinking water","x3",0.280646443367004
"47.4","Morocco","Arab States",9.00252237915993,12.2433222830296,28.3627212047577,9.45959240198135,"PAPFAM","2011",4,0.087762288749218,47,"Electricity","x4",0.0918846658617258
"47.5","Morocco","Arab States",9.00252237915993,12.2433222830296,28.3627212047577,9.45959240198135,"PAPFAM","2011",5,0.265920877456665,47,"Housing","x5",0.265920877456665
"47.6","Morocco","Arab States",9.00252237915993,12.2433222830296,28.3627212047577,9.45959240198135,"PAPFAM","2011",6,0.0581203326582909,47,"Assets","x6",0.0581203326582909
"48.1","Honduras","Latin America and the Caribbean",15.150959789753,1.82227697223425,14.0614256262779,12.2710198163986,"DHS","2011-2012",1,0.570260763168335,48,"Cooking fuel","x1",0.569558155536652
"48.2","Honduras","Latin America and the Caribbean",15.150959789753,1.82227697223425,14.0614256262779,12.2710198163986,"DHS","2011-2012",2,0.324748307466507,48,"Sanitation","x2",0.324748307466507
"48.3","Honduras","Latin America and the Caribbean",15.150959789753,1.82227697223425,14.0614256262779,12.2710198163986,"DHS","2011-2012",3,0.116181224584579,48,"Drinking water","x3",0.116181224584579
"48.5","Honduras","Latin America and the Caribbean",15.150959789753,1.82227697223425,14.0614256262779,12.2710198163986,"DHS","2011-2012",5,0.503239333629608,48,"Housing","x5",0.503239333629608
"48.6","Honduras","Latin America and the Caribbean",15.150959789753,1.82227697223425,14.0614256262779,12.2710198163986,"DHS","2011-2012",6,0.107969716191292,48,"Assets","x6",0.107969716191292
"49.1","Sao Tome and Principe","Sub-Saharan Africa",13.9590829610825,3.20241264998913,23.0491474270821,8.61948803067207,"MICS","2014",1,0.423416942358017,49,"Cooking fuel","x1",0.424182772934437
"49.2","Sao Tome and Principe","Sub-Saharan Africa",13.9590829610825,3.20241264998913,23.0491474270821,8.61948803067207,"MICS","2014",2,0.590224802494049,49,"Sanitation","x2",0.590224802494049
"49.3","Sao Tome and Principe","Sub-Saharan Africa",13.9590829610825,3.20241264998913,23.0491474270821,8.61948803067207,"MICS","2014",3,0.256349354982376,49,"Drinking water","x3",0.256349354982376
"49.4","Sao Tome and Principe","Sub-Saharan Africa",13.9590829610825,3.20241264998913,23.0491474270821,8.61948803067207,"MICS","2014",4,0.280688494443893,49,"Electricity","x4",0.282881609499454
"49.5","Sao Tome and Principe","Sub-Saharan Africa",13.9590829610825,3.20241264998913,23.0491474270821,8.61948803067207,"MICS","2014",5,0.0257671438157558,49,"Housing","x5",0.0257671438157558
"49.6","Sao Tome and Principe","Sub-Saharan Africa",13.9590829610825,3.20241264998913,23.0491474270821,8.61948803067207,"MICS","2014",6,0.224993094801903,49,"Assets","x6",0.224993094801903
"50.1","Bolivia","Latin America and the Caribbean",14.9777799844742,3.81595604121685,15.4933214187622,4.4157549738884,"DHS","2008",1,0.330005049705505,50,"Cooking fuel","x1",0.33170499920845
"50.2","Bolivia","Latin America and the Caribbean",14.9777799844742,3.81595604121685,15.4933214187622,4.4157549738884,"DHS","2008",2,0.694775104522705,50,"Sanitation","x2",0.694775104522705
"50.3","Bolivia","Latin America and the Caribbean",14.9777799844742,3.81595604121685,15.4933214187622,4.4157549738884,"DHS","2008",3,0.145083025097847,50,"Drinking water","x3",0.145083025097847
"50.4","Bolivia","Latin America and the Caribbean",14.9777799844742,3.81595604121685,15.4933214187622,4.4157549738884,"DHS","2008",4,0.196210011839867,50,"Electricity","x4",0.199247911721468
"50.5","Bolivia","Latin America and the Caribbean",14.9777799844742,3.81595604121685,15.4933214187622,4.4157549738884,"DHS","2008",5,0.325484961271286,50,"Housing","x5",0.325484961271286
"50.6","Bolivia","Latin America and the Caribbean",14.9777799844742,3.81595604121685,15.4933214187622,4.4157549738884,"DHS","2008",6,0.174332439899445,50,"Assets","x6",0.174332439899445
"51.1","Lao PDR","East Asia and the Pacific",21.4086011052132,2.7252621948719,24.1139873862267,11.9673952460289,"MICS","2017",1,0.93467777967453,51,"Cooking fuel","x1",0.930331001877785
"51.2","Lao PDR","East Asia and the Pacific",21.4086011052132,2.7252621948719,24.1139873862267,11.9673952460289,"MICS","2017",2,0.289329081773758,51,"Sanitation","x2",0.289329081773758
"51.3","Lao PDR","East Asia and the Pacific",21.4086011052132,2.7252621948719,24.1139873862267,11.9673952460289,"MICS","2017",3,0.170072570443153,51,"Drinking water","x3",0.170072570443153
"51.4","Lao PDR","East Asia and the Pacific",21.4086011052132,2.7252621948719,24.1139873862267,11.9673952460289,"MICS","2017",4,0.0701543539762497,51,"Electricity","x4",0.0744528104364872
"51.5","Lao PDR","East Asia and the Pacific",21.4086011052132,2.7252621948719,24.1139873862267,11.9673952460289,"MICS","2017",5,0.21047942340374,51,"Housing","x5",0.21047942340374
"51.6","Lao PDR","East Asia and the Pacific",21.4086011052132,2.7252621948719,24.1139873862267,11.9673952460289,"MICS","2017",6,0.0881534442305565,51,"Assets","x6",0.0881534442305565
