"","person","time","urge","dep","urge_c","dep_c","urge_cb","urge_cw","dep_cb","dep_cw","urge1","urge_cw1"
"1039",21,39,-0.75281,-0.938437,-0.7608213236,-0.9513700338,-0.2716185236,-0.4892028,0.0827370662,-1.0341071,0.297068,0.5606752
"1040",21,40,-2.213894,-0.440123,-2.2219053236,-0.4530560338,-0.2716185236,-1.9502868,0.0827370662,-0.5357931,-0.75281,-0.4892028
"1041",21,41,-1.057423,1.372413,-1.0654343236,1.3594799662,-0.2716185236,-0.7938158,0.0827370662,1.2767429,-2.213894,-1.9502868
"1042",21,42,0.570479,0.151334,0.5624676764,0.1384009662,-0.2716185236,0.8340862,0.0827370662,0.0556639,-1.057423,-0.7938158
"1043",21,43,1.241364,1.512555,1.2333526764,1.4996219662,-0.2716185236,1.5049712,0.0827370662,1.4168849,0.570479,0.8340862
"1044",21,44,0.84258,0.052158,0.8345686764,0.0392249662,-0.2716185236,1.1061872,0.0827370662,-0.0435121,1.241364,1.5049712
"1045",21,45,0.394886,-1.220883,0.3868746764,-1.2338160338,-0.2716185236,0.6584932,0.0827370662,-1.3165531,0.84258,1.1061872
"1046",21,46,0.482262,-1.350328,0.4742506764,-1.3632610338,-0.2716185236,0.7458692,0.0827370662,-1.4459981,0.394886,0.6584932
"1047",21,47,1.454659,0.699985,1.4466476764,0.6870519662,-0.2716185236,1.7182662,0.0827370662,0.6043149,0.482262,0.7458692
"1048",21,48,-0.03562,0.310989,-0.0436313236,0.2980559662,-0.2716185236,0.2279872,0.0827370662,0.2153189,1.454659,1.7182662
"1049",21,49,-1.18637,1.032748,-1.1943813236,1.0198149662,-0.2716185236,-0.9227628,0.0827370662,0.9370779,-0.03562,0.2279872
"1050",21,50,-1.797009,-0.09764,-1.8050203236,-0.1105730338,-0.2716185236,-1.5334018,0.0827370662,-0.1933101,-1.18637,-0.9227628
"1051",22,1,0.137977,0.417093,0.1299656764,0.4041599662,-0.1291384236,0.2591041,-0.0450759938,0.44923596,NA,NA
"1052",22,2,-1.819481,-1.899194,-1.8274923236,-1.9121270338,-0.1291384236,-1.6983539,-0.0450759938,-1.86705104,0.137977,0.2591041
"1053",22,3,0.56877,0.743822,0.5607586764,0.7308889662,-0.1291384236,0.6898971,-0.0450759938,0.77596496,-1.819481,-1.6983539
"1054",22,4,2.251688,1.698259,2.2436766764,1.6853259662,-0.1291384236,2.3728151,-0.0450759938,1.73040196,0.56877,0.6898971
"1055",22,5,2.034283,1.302365,2.0262716764,1.2894319662,-0.1291384236,2.1554101,-0.0450759938,1.33450796,2.251688,2.3728151
"1056",22,6,-2.001563,0.456439,-2.0095743236,0.4435059662,-0.1291384236,-1.8804359,-0.0450759938,0.48858196,2.034283,2.1554101
"1057",22,7,2.064543,0.285877,2.0565316764,0.2729439662,-0.1291384236,2.1856701,-0.0450759938,0.31801996,-2.001563,-1.8804359
"1058",22,8,0.977393,0.850943,0.9693816764,0.8380099662,-0.1291384236,1.0985201,-0.0450759938,0.88308596,2.064543,2.1856701
"1059",22,9,0.925753,-1.681368,0.9177416764,-1.6943010338,-0.1291384236,1.0468801,-0.0450759938,-1.64922504,0.977393,1.0985201
"1060",22,10,2.054055,-1.137442,2.0460436764,-1.1503750338,-0.1291384236,2.1751821,-0.0450759938,-1.10529904,0.925753,1.0468801
"1061",22,11,-0.879006,-0.288443,-0.8870173236,-0.3013760338,-0.1291384236,-0.7578789,-0.0450759938,-0.25630004,2.054055,2.1751821
"1062",22,12,-0.629683,-0.118853,-0.6376943236,-0.1317860338,-0.1291384236,-0.5085559,-0.0450759938,-0.08671004,-0.879006,-0.7578789
"1063",22,13,-1.340177,1.345097,-1.3481883236,1.3321639662,-0.1291384236,-1.2190499,-0.0450759938,1.37723996,-0.629683,-0.5085559
"1064",22,14,0.760759,1.298272,0.7527476764,1.2853389662,-0.1291384236,0.8818861,-0.0450759938,1.33041496,-1.340177,-1.2190499
"1065",22,15,-0.755078,-1.09027,-0.7630893236,-1.1032030338,-0.1291384236,-0.6339509,-0.0450759938,-1.05812704,0.760759,0.8818861
"1066",22,16,-0.348104,-1.418834,-0.3561153236,-1.4317670338,-0.1291384236,-0.2269769,-0.0450759938,-1.38669104,-0.755078,-0.6339509
"1067",22,17,-0.780328,-1.240547,-0.7883393236,-1.2534800338,-0.1291384236,-0.6592009,-0.0450759938,-1.20840404,-0.348104,-0.2269769
"1068",22,18,0.159478,0.812759,0.1514666764,0.7998259662,-0.1291384236,0.2806051,-0.0450759938,0.84490196,-0.780328,-0.6592009
"1069",22,19,-1.415729,-1.882876,-1.4237403236,-1.8958090338,-0.1291384236,-1.2946019,-0.0450759938,-1.85073304,0.159478,0.2806051
"1070",22,20,-2.064094,0.431514,-2.0721053236,0.4185809662,-0.1291384236,-1.9429669,-0.0450759938,0.46365696,-1.415729,-1.2946019
"1071",22,21,-2.613206,0.250039,-2.6212173236,0.2371059662,-0.1291384236,-2.4920789,-0.0450759938,0.28218196,-2.064094,-1.9429669
"1072",22,22,-0.652049,-0.625102,-0.6600603236,-0.6380350338,-0.1291384236,-0.5309219,-0.0450759938,-0.59295904,-2.613206,-2.4920789
"1073",22,23,0.059934,0.539724,0.0519226764,0.5267909662,-0.1291384236,0.1810611,-0.0450759938,0.57186696,-0.652049,-0.5309219
"1074",22,24,2.987691,-0.720884,2.9796796764,-0.7338170338,-0.1291384236,3.1088181,-0.0450759938,-0.68874104,0.059934,0.1810611
"1075",22,25,1.279959,1.199672,1.2719476764,1.1867389662,-0.1291384236,1.4010861,-0.0450759938,1.23181496,2.987691,3.1088181
"1076",22,26,-0.663792,0.530652,-0.6718033236,0.5177189662,-0.1291384236,-0.5426649,-0.0450759938,0.56279496,1.279959,1.4010861
"1077",22,27,-2.934483,0.736141,-2.9424943236,0.7232079662,-0.1291384236,-2.8133559,-0.0450759938,0.76828396,-0.663792,-0.5426649
"1078",22,28,-0.900802,-0.310058,-0.9088133236,-0.3229910338,-0.1291384236,-0.7796749,-0.0450759938,-0.27791504,-2.934483,-2.8133559
"1079",22,29,-0.445336,-0.900361,-0.4533473236,-0.9132940338,-0.1291384236,-0.3242089,-0.0450759938,-0.86821804,-0.900802,-0.7796749
"1080",22,30,0.463514,1.657995,0.4555026764,1.6450619662,-0.1291384236,0.5846411,-0.0450759938,1.69013796,-0.445336,-0.3242089
"1081",22,31,1.54975,-0.223692,1.5417386764,-0.2366250338,-0.1291384236,1.6708771,-0.0450759938,-0.19154904,0.463514,0.5846411
"1082",22,32,-1.494347,-1.202853,-1.5023583236,-1.2157860338,-0.1291384236,-1.3732199,-0.0450759938,-1.17071004,1.54975,1.6708771
"1083",22,33,-1.573962,-1.348817,-1.5819733236,-1.3617500338,-0.1291384236,-1.4528349,-0.0450759938,-1.31667404,-1.494347,-1.3732199
"1084",22,34,0.531119,-1.852262,0.5231076764,-1.8651950338,-0.1291384236,0.6522461,-0.0450759938,-1.82011904,-1.573962,-1.4528349
"1085",22,35,2.763936,0.950922,2.7559246764,0.9379889662,-0.1291384236,2.8850631,-0.0450759938,0.98306496,0.531119,0.6522461
"1086",22,36,-0.779003,1.143038,-0.7870143236,1.1301049662,-0.1291384236,-0.6578759,-0.0450759938,1.17518096,2.763936,2.8850631
"1087",22,37,-1.846175,-1.392662,-1.8541863236,-1.4055950338,-0.1291384236,-1.7250479,-0.0450759938,-1.36051904,-0.779003,-0.6578759
"1088",22,38,-1.751758,-0.949455,-1.7597693236,-0.9623880338,-0.1291384236,-1.6306309,-0.0450759938,-0.91731204,-1.846175,-1.7250479
"1089",22,39,-2.414037,-1.078799,-2.4220483236,-1.0917320338,-0.1291384236,-2.2929099,-0.0450759938,-1.04665604,-1.751758,-1.6306309
"1090",22,40,-0.133219,-0.317608,-0.1412303236,-0.3305410338,-0.1291384236,-0.0120919,-0.0450759938,-0.28546504,-2.414037,-2.2929099
"1091",22,41,0.577955,0.101088,0.5699436764,0.0881549662,-0.1291384236,0.6990821,-0.0450759938,0.13323096,-0.133219,-0.0120919
"1092",22,42,-1.624028,-1.55532,-1.6320393236,-1.5682530338,-0.1291384236,-1.5029009,-0.0450759938,-1.52317704,0.577955,0.6990821
"1093",22,43,0.160449,0.062766,0.1524376764,0.0498329662,-0.1291384236,0.2815761,-0.0450759938,0.09490896,-1.624028,-1.5029009
"1094",22,44,2.086423,1.186186,2.0784116764,1.1732529662,-0.1291384236,2.2075501,-0.0450759938,1.21832896,0.160449,0.2815761
"1095",22,45,0.211176,-0.40821,0.2031646764,-0.4211430338,-0.1291384236,0.3323031,-0.0450759938,-0.37606704,2.086423,2.2075501
"1096",22,46,-1.842527,1.310931,-1.8505383236,1.2979979662,-0.1291384236,-1.7213999,-0.0450759938,1.34307396,0.211176,0.3323031
"1097",22,47,0.168368,0.666151,0.1603566764,0.6532179662,-0.1291384236,0.2894951,-0.0450759938,0.69829396,-1.842527,-1.7213999
"1098",22,48,3.262526,1.720274,3.2545146764,1.7073409662,-0.1291384236,3.3836531,-0.0450759938,1.75241696,0.168368,0.2894951
"1099",22,49,0.80079,0.148347,0.7927786764,0.1354139662,-0.1291384236,0.9219171,-0.0450759938,0.18048996,3.262526,3.3836531
"1100",22,50,-1.192677,0.190396,-1.2006883236,0.1774629662,-0.1291384236,-1.0715499,-0.0450759938,0.22253896,0.80079,0.9219171
"1101",23,1,0.56378,0.46006,0.5557686764,0.4471269662,0.1264092564,0.42935942,-0.2157290338,0.662856,NA,NA
"1102",23,2,3.262646,0.793991,3.2546346764,0.7810579662,0.1264092564,3.12822542,-0.2157290338,0.996787,0.56378,0.42935942
"1103",23,3,1.433435,-0.054066,1.4254236764,-0.0669990338,0.1264092564,1.29901442,-0.2157290338,0.14873,3.262646,3.12822542
"1104",23,4,-2.018742,-1.816343,-2.0267533236,-1.8292760338,0.1264092564,-2.15316258,-0.2157290338,-1.613547,1.433435,1.29901442
"1105",23,5,3.495804,0.63397,3.4877926764,0.6210369662,0.1264092564,3.36138342,-0.2157290338,0.836766,-2.018742,-2.15316258
"1106",23,6,5.318715,2.478391,5.3107036764,2.4654579662,0.1264092564,5.18429442,-0.2157290338,2.681187,3.495804,3.36138342
"1107",23,7,2.621101,0.740372,2.6130896764,0.7274389662,0.1264092564,2.48668042,-0.2157290338,0.943168,5.318715,5.18429442
"1108",23,8,0.398432,0.156304,0.3904206764,0.1433709662,0.1264092564,0.26401142,-0.2157290338,0.3591,2.621101,2.48668042
"1109",23,9,-0.70451,-0.4069,-0.7125213236,-0.4198330338,0.1264092564,-0.83893058,-0.2157290338,-0.204104,0.398432,0.26401142
"1110",23,10,-3.140392,-0.866202,-3.1484033236,-0.8791350338,0.1264092564,-3.27481258,-0.2157290338,-0.663406,-0.70451,-0.83893058
"1111",23,11,-2.415795,-0.273365,-2.4238063236,-0.2862980338,0.1264092564,-2.55021558,-0.2157290338,-0.070569,-3.140392,-3.27481258
"1112",23,12,-1.536729,-1.137553,-1.5447403236,-1.1504860338,0.1264092564,-1.67114958,-0.2157290338,-0.934757,-2.415795,-2.55021558
"1113",23,13,0.947232,0.086454,0.9392206764,0.0735209662,0.1264092564,0.81281142,-0.2157290338,0.28925,-1.536729,-1.67114958
"1114",23,14,1.645477,0.247834,1.6374656764,0.2349009662,0.1264092564,1.51105642,-0.2157290338,0.45063,0.947232,0.81281142
"1115",23,15,-2.395535,-0.036722,-2.4035463236,-0.0496550338,0.1264092564,-2.52995558,-0.2157290338,0.166074,1.645477,1.51105642
"1116",23,16,0.162986,0.892705,0.1549746764,0.8797719662,0.1264092564,0.0285654199999999,-0.2157290338,1.095501,-2.395535,-2.52995558
"1117",23,17,-1.464454,-0.877078,-1.4724653236,-0.8900110338,0.1264092564,-1.59887458,-0.2157290338,-0.674282,0.162986,0.0285654199999999
"1118",23,18,-1.653512,0.018618,-1.6615233236,0.0056849662,0.1264092564,-1.78793258,-0.2157290338,0.221414,-1.464454,-1.59887458
"1119",23,19,0.108493,-0.608755,0.1004816764,-0.6216880338,0.1264092564,-0.0259275800000001,-0.2157290338,-0.405959,-1.653512,-1.78793258
"1120",23,20,2.818205,0.679541,2.8101936764,0.6666079662,0.1264092564,2.68378442,-0.2157290338,0.882337,0.108493,-0.0259275800000001
"1121",23,21,3.77362,1.321453,3.7656086764,1.3085199662,0.1264092564,3.63919942,-0.2157290338,1.524249,2.818205,2.68378442
"1122",23,22,1.359615,-0.809579,1.3516036764,-0.8225120338,0.1264092564,1.22519442,-0.2157290338,-0.606783,3.77362,3.63919942
"1123",23,23,1.233454,0.190456,1.2254426764,0.1775229662,0.1264092564,1.09903342,-0.2157290338,0.393252,1.359615,1.22519442
"1124",23,24,1.550504,0.850067,1.5424926764,0.8371339662,0.1264092564,1.41608342,-0.2157290338,1.052863,1.233454,1.09903342
"1125",23,25,2.164129,0.358556,2.1561176764,0.3456229662,0.1264092564,2.02970842,-0.2157290338,0.561352,1.550504,1.41608342
"1126",23,26,2.011464,-0.043724,2.0034526764,-0.0566570338,0.1264092564,1.87704342,-0.2157290338,0.159072,2.164129,2.02970842
"1127",23,27,0.133362,0.731012,0.1253506764,0.7180789662,0.1264092564,-0.00105858000000009,-0.2157290338,0.933808,2.011464,1.87704342
"1128",23,28,1.715784,0.485866,1.7077726764,0.4729329662,0.1264092564,1.58136342,-0.2157290338,0.688662,0.133362,-0.00105858000000009
"1129",23,29,0.750272,-0.423034,0.7422606764,-0.4359670338,0.1264092564,0.61585142,-0.2157290338,-0.220238,1.715784,1.58136342
"1130",23,30,-2.691407,-2.487636,-2.6994183236,-2.5005690338,0.1264092564,-2.82582758,-0.2157290338,-2.28484,0.750272,0.61585142
"1131",23,31,0.098019,-0.496994,0.0900076764,-0.5099270338,0.1264092564,-0.0364015800000001,-0.2157290338,-0.294198,-2.691407,-2.82582758
"1132",23,32,-0.384421,0.1771,-0.3924323236,0.1641669662,0.1264092564,-0.51884158,-0.2157290338,0.379896,0.098019,-0.0364015800000001
"1133",23,33,0.930854,-0.195527,0.9228426764,-0.2084600338,0.1264092564,0.79643342,-0.2157290338,0.007269,-0.384421,-0.51884158
"1134",23,34,2.961496,1.482786,2.9534846764,1.4698529662,0.1264092564,2.82707542,-0.2157290338,1.685582,0.930854,0.79643342
"1135",23,35,2.679679,0.432529,2.6716676764,0.4195959662,0.1264092564,2.54525842,-0.2157290338,0.635325,2.961496,2.82707542
"1136",23,36,1.870096,-0.316546,1.8620846764,-0.3294790338,0.1264092564,1.73567542,-0.2157290338,-0.11375,2.679679,2.54525842
"1137",23,37,-0.237193,-1.257341,-0.2452043236,-1.2702740338,0.1264092564,-0.37161358,-0.2157290338,-1.054545,1.870096,1.73567542
"1138",23,38,-1.839174,-0.128663,-1.8471853236,-0.1415960338,0.1264092564,-1.97359458,-0.2157290338,0.074133,-0.237193,-0.37161358
"1139",23,39,-3.446598,-2.363866,-3.4546093236,-2.3767990338,0.1264092564,-3.58101858,-0.2157290338,-2.16107,-1.839174,-1.97359458
"1140",23,40,-3.306771,-1.807588,-3.3147823236,-1.8205210338,0.1264092564,-3.44119158,-0.2157290338,-1.604792,-3.446598,-3.58101858
"1141",23,41,-1.719152,-0.077591,-1.7271633236,-0.0905240338,0.1264092564,-1.85357258,-0.2157290338,0.125205,-3.306771,-3.44119158
"1142",23,42,-2.492692,-0.417869,-2.5007033236,-0.4308020338,0.1264092564,-2.62711258,-0.2157290338,-0.215073,-1.719152,-1.85357258
"1143",23,43,-0.11211,-0.481328,-0.1201213236,-0.4942610338,0.1264092564,-0.24653058,-0.2157290338,-0.278532,-2.492692,-2.62711258
"1144",23,44,-0.440442,-0.870446,-0.4484533236,-0.8833790338,0.1264092564,-0.57486258,-0.2157290338,-0.66765,-0.11211,-0.24653058
"1145",23,45,0.173206,-0.409108,0.1651946764,-0.4220410338,0.1264092564,0.0387854199999999,-0.2157290338,-0.206312,-0.440442,-0.57486258
"1146",23,46,-2.829733,-1.694995,-2.8377443236,-1.7079280338,0.1264092564,-2.96415358,-0.2157290338,-1.492199,0.173206,0.0387854199999999
"1147",23,47,-2.986971,-0.718154,-2.9949823236,-0.7310870338,0.1264092564,-3.12139158,-0.2157290338,-0.515358,-2.829733,-2.96415358
"1148",23,48,0.883221,0.677261,0.8752096764,0.6643279662,0.1264092564,0.74880042,-0.2157290338,0.880057,-2.986971,-3.12139158
"1149",23,49,-0.884608,-1.227989,-0.8926193236,-1.2409220338,0.1264092564,-1.01902858,-0.2157290338,-1.025193,0.883221,0.74880042
"1150",23,50,-1.643111,-1.730164,-1.6511223236,-1.7430970338,0.1264092564,-1.77753158,-0.2157290338,-1.527368,-0.884608,-1.01902858
"1151",24,1,-0.05837,-1.324468,-0.0663813236,-1.3374010338,0.2641018164,-0.33048314,-0.0927073138,-1.24469372,NA,NA
"1152",24,2,0.489873,-2.809391,0.4818616764,-2.8223240338,0.2641018164,0.21775986,-0.0927073138,-2.72961672,-0.05837,-0.33048314
"1153",24,3,0.321803,-1.416188,0.3137916764,-1.4291210338,0.2641018164,0.04968986,-0.0927073138,-1.33641372,0.489873,0.21775986
"1154",24,4,-0.779613,-1.361879,-0.7876243236,-1.3748120338,0.2641018164,-1.05172614,-0.0927073138,-1.28210472,0.321803,0.04968986
"1155",24,5,-0.395282,0.211663,-0.4032933236,0.1987299662,0.2641018164,-0.66739514,-0.0927073138,0.29143728,-0.779613,-1.05172614
"1156",24,6,-0.111682,-0.574769,-0.1196933236,-0.5877020338,0.2641018164,-0.38379514,-0.0927073138,-0.49499472,-0.395282,-0.66739514
"1157",24,7,0.442461,-0.574213,0.4344496764,-0.5871460338,0.2641018164,0.17034786,-0.0927073138,-0.49443872,-0.111682,-0.38379514
"1158",24,8,1.000072,-1.016964,0.9920606764,-1.0298970338,0.2641018164,0.72795886,-0.0927073138,-0.93718972,0.442461,0.17034786
"1159",24,9,-1.798549,-1.826478,-1.8065603236,-1.8394110338,0.2641018164,-2.07066214,-0.0927073138,-1.74670372,1.000072,0.72795886
"1160",24,10,0.221231,2.947638,0.2132196764,2.9347049662,0.2641018164,-0.05088214,-0.0927073138,3.02741228,-1.798549,-2.07066214
"1161",24,11,1.43678,0.260511,1.4287686764,0.2475779662,0.2641018164,1.16466686,-0.0927073138,0.34028528,0.221231,-0.05088214
"1162",24,12,-0.073923,-1.194738,-0.0819343236,-1.2076710338,0.2641018164,-0.34603614,-0.0927073138,-1.11496372,1.43678,1.16466686
"1163",24,13,-0.791969,-1.126165,-0.7999803236,-1.1390980338,0.2641018164,-1.06408214,-0.0927073138,-1.04639072,-0.073923,-0.34603614
"1164",24,14,-0.831873,-0.260083,-0.8398843236,-0.2730160338,0.2641018164,-1.10398614,-0.0927073138,-0.18030872,-0.791969,-1.06408214
"1165",24,15,0.446892,-0.167808,0.4388806764,-0.1807410338,0.2641018164,0.17477886,-0.0927073138,-0.08803372,-0.831873,-1.10398614
"1166",24,16,1.832908,-0.133192,1.8248966764,-0.1461250338,0.2641018164,1.56079486,-0.0927073138,-0.05341772,0.446892,0.17477886
"1167",24,17,-0.398105,0.028631,-0.4061163236,0.0156979662,0.2641018164,-0.67021814,-0.0927073138,0.10840528,1.832908,1.56079486
"1168",24,18,0.213337,1.290426,0.2053256764,1.2774929662,0.2641018164,-0.05877614,-0.0927073138,1.37020028,-0.398105,-0.67021814
"1169",24,19,0.607232,-0.473011,0.5992206764,-0.4859440338,0.2641018164,0.33511886,-0.0927073138,-0.39323672,0.213337,-0.05877614
"1170",24,20,0.317059,1.057297,0.3090476764,1.0443639662,0.2641018164,0.0449458599999999,-0.0927073138,1.13707128,0.607232,0.33511886
"1171",24,21,0.486021,1.430616,0.4780096764,1.4176829662,0.2641018164,0.21390786,-0.0927073138,1.51039028,0.317059,0.0449458599999999
"1172",24,22,0.782276,-1.131505,0.7742646764,-1.1444380338,0.2641018164,0.51016286,-0.0927073138,-1.05173072,0.486021,0.21390786
"1173",24,23,-0.357635,-0.262469,-0.3656463236,-0.2754020338,0.2641018164,-0.62974814,-0.0927073138,-0.18269472,0.782276,0.51016286
"1174",24,24,-0.531342,0.985784,-0.5393533236,0.9728509662,0.2641018164,-0.80345514,-0.0927073138,1.06555828,-0.357635,-0.62974814
"1175",24,25,2.151446,2.100185,2.1434346764,2.0872519662,0.2641018164,1.87933286,-0.0927073138,2.17995928,-0.531342,-0.80345514
"1176",24,26,1.077168,0.820287,1.0691566764,0.8073539662,0.2641018164,0.80505486,-0.0927073138,0.90006128,2.151446,1.87933286
"1177",24,27,0.485942,-0.284732,0.4779306764,-0.2976650338,0.2641018164,0.21382886,-0.0927073138,-0.20495772,1.077168,0.80505486
"1178",24,28,0.502432,1.137133,0.4944206764,1.1241999662,0.2641018164,0.23031886,-0.0927073138,1.21690728,0.485942,0.21382886
"1179",24,29,-1.11302,-1.110477,-1.1210313236,-1.1234100338,0.2641018164,-1.38513314,-0.0927073138,-1.03070272,0.502432,0.23031886
"1180",24,30,-0.730536,-0.936656,-0.7385473236,-0.9495890338,0.2641018164,-1.00264914,-0.0927073138,-0.85688172,-1.11302,-1.38513314
"1181",24,31,-0.747046,-0.970804,-0.7550573236,-0.9837370338,0.2641018164,-1.01915914,-0.0927073138,-0.89102972,-0.730536,-1.00264914
"1182",24,32,1.109078,-0.580955,1.1010666764,-0.5938880338,0.2641018164,0.83696486,-0.0927073138,-0.50118072,-0.747046,-1.01915914
"1183",24,33,1.072756,0.709202,1.0647446764,0.6962689662,0.2641018164,0.80064286,-0.0927073138,0.78897628,1.109078,0.83696486
"1184",24,34,1.346996,1.509469,1.3389846764,1.4965359662,0.2641018164,1.07488286,-0.0927073138,1.58924328,1.072756,0.80064286
"1185",24,35,-0.295993,-0.477168,-0.3040043236,-0.4901010338,0.2641018164,-0.56810614,-0.0927073138,-0.39739372,1.346996,1.07488286
"1186",24,36,-0.625093,-0.942655,-0.6331043236,-0.9555880338,0.2641018164,-0.89720614,-0.0927073138,-0.86288072,-0.295993,-0.56810614
"1187",24,37,-1.082426,0.339032,-1.0904373236,0.3260989662,0.2641018164,-1.35453914,-0.0927073138,0.41880628,-0.625093,-0.89720614
"1188",24,38,-0.05851,-0.145426,-0.0665213236,-0.1583590338,0.2641018164,-0.33062314,-0.0927073138,-0.06565172,-1.082426,-1.35453914
"1189",24,39,1.401969,0.679296,1.3939576764,0.6663629662,0.2641018164,1.12985586,-0.0927073138,0.75907028,-0.05851,-0.33062314
"1190",24,40,1.053373,1.387012,1.0453616764,1.3740789662,0.2641018164,0.78125986,-0.0927073138,1.46678628,1.401969,1.12985586
"1191",24,41,1.065102,-0.024026,1.0570906764,-0.0369590338,0.2641018164,0.79298886,-0.0927073138,0.05574828,1.053373,0.78125986
"1192",24,42,-0.801996,-0.315461,-0.8100073236,-0.3283940338,0.2641018164,-1.07410914,-0.0927073138,-0.23568672,1.065102,0.79298886
"1193",24,43,0.165856,0.200695,0.1578446764,0.1877619662,0.2641018164,-0.10625714,-0.0927073138,0.28046928,-0.801996,-1.07410914
"1194",24,44,0.155552,-0.399684,0.1475406764,-0.4126170338,0.2641018164,-0.11656114,-0.0927073138,-0.31990972,0.165856,-0.10625714
"1195",24,45,2.18248,1.516349,2.1744686764,1.5034159662,0.2641018164,1.91036686,-0.0927073138,1.59612328,0.155552,-0.11656114
"1196",24,46,0.596352,-0.247592,0.5883406764,-0.2605250338,0.2641018164,0.32423886,-0.0927073138,-0.16781772,2.18248,1.91036686
"1197",24,47,0.84966,-0.413857,0.8416486764,-0.4267900338,0.2641018164,0.57754686,-0.0927073138,-0.33408272,0.596352,0.32423886
"1198",24,48,0.146475,-1.481454,0.1384636764,-1.4943870338,0.2641018164,-0.12563814,-0.0927073138,-1.40167972,0.84966,0.57754686
"1199",24,49,0.309656,0.322375,0.3016446764,0.3094419662,0.2641018164,0.03754286,-0.0927073138,0.40214928,0.146475,-0.12563814
"1200",24,50,0.918382,1.061953,0.9103706764,1.0490199662,0.2641018164,0.64626886,-0.0927073138,1.14172728,0.309656,0.03754286
"1201",25,1,2.330666,1.295278,2.3226546764,1.2823449662,-0.2656068836,2.58826156,-0.0385026538,1.32084762,NA,NA
"1202",25,2,4.116654,1.897347,4.1086426764,1.8844139662,-0.2656068836,4.37424956,-0.0385026538,1.92291662,2.330666,2.58826156
"1203",25,3,-0.889193,-0.588079,-0.8972043236,-0.6010120338,-0.2656068836,-0.63159744,-0.0385026538,-0.56250938,4.116654,4.37424956
"1204",25,4,-0.224111,0.147102,-0.2321223236,0.1341689662,-0.2656068836,0.0334845599999999,-0.0385026538,0.17267162,-0.889193,-0.63159744
"1205",25,5,-1.080025,-0.240895,-1.0880363236,-0.2538280338,-0.2656068836,-0.82242944,-0.0385026538,-0.21532538,-0.224111,0.0334845599999999
"1206",25,6,-1.468275,-0.108752,-1.4762863236,-0.1216850338,-0.2656068836,-1.21067944,-0.0385026538,-0.08318238,-1.080025,-0.82242944
"1207",25,7,-2.439039,-1.436193,-2.4470503236,-1.4491260338,-0.2656068836,-2.18144344,-0.0385026538,-1.41062338,-1.468275,-1.21067944
"1208",25,8,-2.359409,0.175734,-2.3674203236,0.1628009662,-0.2656068836,-2.10181344,-0.0385026538,0.20130362,-2.439039,-2.18144344
"1209",25,9,-0.346342,0.143504,-0.3543533236,0.1305709662,-0.2656068836,-0.08874644,-0.0385026538,0.16907362,-2.359409,-2.10181344
"1210",25,10,0.397845,-0.194275,0.3898336764,-0.2072080338,-0.2656068836,0.65544056,-0.0385026538,-0.16870538,-0.346342,-0.08874644
"1211",25,11,-1.026161,-0.386876,-1.0341723236,-0.3998090338,-0.2656068836,-0.76856544,-0.0385026538,-0.36130638,0.397845,0.65544056
"1212",25,12,-0.034112,-0.784549,-0.0421233236,-0.7974820338,-0.2656068836,0.22348356,-0.0385026538,-0.75897938,-1.026161,-0.76856544
"1213",25,13,-4.826772,-1.909527,-4.8347833236,-1.9224600338,-0.2656068836,-4.56917644,-0.0385026538,-1.88395738,-0.034112,0.22348356
"1214",25,14,0.726677,1.121562,0.7186656764,1.1086289662,-0.2656068836,0.98427256,-0.0385026538,1.14713162,-4.826772,-4.56917644
"1215",25,15,-1.67436,-0.332374,-1.6823713236,-0.3453070338,-0.2656068836,-1.41676444,-0.0385026538,-0.30680438,0.726677,0.98427256
"1216",25,16,-1.154987,-0.70199,-1.1629983236,-0.7149230338,-0.2656068836,-0.89739144,-0.0385026538,-0.67642038,-1.67436,-1.41676444
"1217",25,17,-0.94357,0.41969,-0.9515813236,0.4067569662,-0.2656068836,-0.68597444,-0.0385026538,0.44525962,-1.154987,-0.89739144
"1218",25,18,0.64982,0.462203,0.6418086764,0.4492699662,-0.2656068836,0.90741556,-0.0385026538,0.48777262,-0.94357,-0.68597444
"1219",25,19,-1.669989,-0.822379,-1.6780003236,-0.8353120338,-0.2656068836,-1.41239344,-0.0385026538,-0.79680938,0.64982,0.90741556
"1220",25,20,1.964053,1.51912,1.9560416764,1.5061869662,-0.2656068836,2.22164856,-0.0385026538,1.54468962,-1.669989,-1.41239344
"1221",25,21,3.279284,2.038878,3.2712726764,2.0259449662,-0.2656068836,3.53687956,-0.0385026538,2.06444762,1.964053,2.22164856
"1222",25,22,2.348348,0.662152,2.3403366764,0.6492189662,-0.2656068836,2.60594356,-0.0385026538,0.68772162,3.279284,3.53687956
"1223",25,23,3.129926,2.259076,3.1219146764,2.2461429662,-0.2656068836,3.38752156,-0.0385026538,2.28464562,2.348348,2.60594356
"1224",25,24,0.996162,-0.147883,0.9881506764,-0.1608160338,-0.2656068836,1.25375756,-0.0385026538,-0.12231338,3.129926,3.38752156
"1225",25,25,0.748102,-0.128692,0.7400906764,-0.1416250338,-0.2656068836,1.00569756,-0.0385026538,-0.10312238,0.996162,1.25375756
"1226",25,26,2.325496,0.176363,2.3174846764,0.1634299662,-0.2656068836,2.58309156,-0.0385026538,0.20193262,0.748102,1.00569756
